b'Name of the Restaurants',Country code,City,Day of week,Start time,End time
b'Rag\xc3\xba & Pesto',US,Houston,5,1230,2230
b'Rag\xc3\xba & Pesto',US,Houston,6,1230,2100
b'Rai Lay',US,Charlotte,1,1100,1500
b'Rai Lay',US,Charlotte,1,1700,2200
b'Rai Lay',US,Charlotte,2,1100,1500
b'Rai Lay',US,Charlotte,2,1700,2200
b'Rai Lay',US,Charlotte,3,1100,1500
b'Rai Lay',US,Charlotte,3,1700,2200
b'Rai Lay',US,Charlotte,4,1100,1500
b'Rai Lay',US,Charlotte,4,1700,2200
b'Rai Lay',US,Charlotte,5,1200,2200
b'Rai Lay',US,Charlotte,6,1700,2200
b'Rain City Burgers',US,Seattle,0,1100,2100
b'Rain City Burgers',US,Seattle,1,1100,2100
b'Rain City Burgers',US,Seattle,2,1100,2100
b'Rain City Burgers',US,Seattle,3,1100,2100
b'Rain City Burgers',US,Seattle,4,1100,2200
b'Rain City Burgers',US,Seattle,5,1100,2200
b'Rain City Burgers',US,Seattle,6,1200,2000
"b""Raising Cane's Chicken Fingers""",US,Boston,0,1100,0000
"b""Raising Cane's Chicken Fingers""",US,Boston,1,1100,0000
"b""Raising Cane's Chicken Fingers""",US,Boston,2,1100,0000
"b""Raising Cane's Chicken Fingers""",US,Boston,3,1100,0000
"b""Raising Cane's Chicken Fingers""",US,Boston,4,1100,0000
"b""Raising Cane's Chicken Fingers""",US,Boston,5,1100,0000
"b""Raising Cane's Chicken Fingers""",US,Boston,6,1100,0000
b'Raku',US,Las Vegas,0,1800,0300
b'Raku',US,Las Vegas,1,1800,0300
b'Raku',US,Las Vegas,2,1800,0300
b'Raku',US,Las Vegas,3,1800,0300
b'Raku',US,Las Vegas,4,1800,0300
b'Raku',US,Las Vegas,5,1800,0300
b'Raku',US,New York,1,1200,2300
b'Raku',US,New York,2,1200,2300
b'Raku',US,New York,3,1200,2300
b'Raku',US,New York,4,1200,2300
b'Raku',US,New York,5,1200,2300
b'Raku',US,New York,6,1200,2300
b'Raku',US,Washington,0,1130,1430
b'Raku',US,Washington,0,1600,2200
b'Raku',US,Washington,1,1130,1430
b'Raku',US,Washington,1,1600,2200
b'Raku',US,Washington,2,1130,1430
b'Raku',US,Washington,2,1600,2200
b'Raku',US,Washington,3,1130,1430
b'Raku',US,Washington,3,1600,2200
b'Raku',US,Washington,4,1130,1430
b'Raku',US,Washington,4,1600,2230
b'Raku',US,Washington,5,1200,1500
b'Raku',US,Washington,5,1700,2230
b'Raku',US,Washington,6,1130,1500
b'Raku',US,Washington,6,1700,2130
b'Ramen Do',NZ,Auckland,0,1130,1500
b'Ramen Do',NZ,Auckland,0,1730,2100
b'Ramen Do',NZ,Auckland,2,1130,1500
b'Ramen Do',NZ,Auckland,2,1730,2100
b'Ramen Do',NZ,Auckland,3,1130,1500
b'Ramen Do',NZ,Auckland,3,1730,2100
b'Ramen Do',NZ,Auckland,4,1130,1500
b'Ramen Do',NZ,Auckland,4,1730,2100
b'Ramen Do',NZ,Auckland,5,1200,1500
b'Ramen Do',NZ,Auckland,5,1730,2100
b'Ramen Do',NZ,Auckland,6,1200,1500
b'Ramen Do',NZ,Auckland,6,1730,2100
b'Ramen Halu',US,San Jose,0,1130,1400
b'Ramen Halu',US,San Jose,0,1730,2100
b'Ramen Halu',US,San Jose,1,1130,1400
b'Ramen Halu',US,San Jose,1,1730,2100
b'Ramen Halu',US,San Jose,2,1130,1400
b'Ramen Halu',US,San Jose,2,1730,2100
b'Ramen Halu',US,San Jose,3,1130,1400
b'Ramen Halu',US,San Jose,3,1730,2100
b'Ramen Halu',US,San Jose,4,1130,1400
b'Ramen Halu',US,San Jose,4,1730,2130
b'Ramen Halu',US,San Jose,5,1130,1430
b'Ramen Halu',US,San Jose,5,1730,2130
b'Ramen Halu',US,San Jose,6,1130,1430
b'Ramen Halu',US,San Jose,6,1730,2100
b'Ramen Ikkyu',AU,Sydney,0,1200,2030
b'Ramen Ikkyu',AU,Sydney,1,1200,2030
b'Ramen Ikkyu',AU,Sydney,2,1200,2030
b'Ramen Ikkyu',AU,Sydney,3,1200,2030
b'Ramen Ikkyu',AU,Sydney,4,1200,2030
b'Ramen Ikkyu',AU,Sydney,5,1200,2030
b'Ramen Ikkyu',AU,Sydney,6,1200,2030
b'Ramen KoBo',US,Las Vegas,0,1130,1430
b'Ramen KoBo',US,Las Vegas,0,1700,2300
b'Ramen KoBo',US,Las Vegas,1,1130,1430
b'Ramen KoBo',US,Las Vegas,1,1700,2300
b'Ramen KoBo',US,Las Vegas,2,1130,1430
b'Ramen KoBo',US,Las Vegas,2,1700,2300
b'Ramen KoBo',US,Las Vegas,3,1130,1430
b'Ramen KoBo',US,Las Vegas,3,1700,2300
b'Ramen KoBo',US,Las Vegas,4,1130,1430
b'Ramen KoBo',US,Las Vegas,4,1700,2300
b'Ramen KoBo',US,Las Vegas,5,1130,2300
b'Ramen KoBo',US,Las Vegas,6,1130,2300
b'Ramen Sora',US,Las Vegas,0,1130,2300
b'Ramen Sora',US,Las Vegas,1,1130,2300
b'Ramen Sora',US,Las Vegas,2,1130,2300
b'Ramen Sora',US,Las Vegas,3,1130,2300
b'Ramen Sora',US,Las Vegas,4,1130,2300
b'Ramen Sora',US,Las Vegas,5,1130,2300
b'Ramen Sora',US,Las Vegas,6,1130,2300
b'Ramen Tatsu',US,Las Vegas,0,1130,2300
b'Ramen Tatsu',US,Las Vegas,1,1130,2300
b'Ramen Tatsu',US,Las Vegas,2,1130,2300
b'Ramen Tatsu',US,Las Vegas,3,1130,2300
b'Ramen Tatsu',US,Las Vegas,4,1130,2300
b'Ramen Tatsu',US,Las Vegas,5,1130,2300
b'Ramen Tatsu',US,Las Vegas,6,1130,2200
b'Ramen Tenma',US,San Jose,0,1800,2100
b'Ramen Tenma',US,San Jose,1,1130,1400
b'Ramen Tenma',US,San Jose,1,1800,2100
b'Ramen Tenma',US,San Jose,3,1130,1400
b'Ramen Tenma',US,San Jose,3,1800,2100
b'Ramen Tenma',US,San Jose,4,1130,1400
b'Ramen Tenma',US,San Jose,4,1800,2100
b'Ramen Tenma',US,San Jose,5,1130,1400
b'Ramen Tenma',US,San Jose,5,1730,2100
b'Ramen Tenma',US,San Jose,6,1130,1400
b'Ramen Tenma',US,San Jose,6,1730,2100
b'Ramen Ya Katana',US,Las Vegas,0,1000,2200
b'Ramen Ya Katana',US,Las Vegas,1,1000,2200
b'Ramen Ya Katana',US,Las Vegas,2,1000,2200
b'Ramen Ya Katana',US,Las Vegas,3,1000,2200
b'Ramen Ya Katana',US,Las Vegas,4,1000,2300
b'Ramen Ya Katana',US,Las Vegas,5,1000,2300
b'Ramen Ya Katana',US,Las Vegas,6,1000,2200
b'Ramen Ya',AU,Melbourne,0,1130,2100
b'Ramen Ya',AU,Melbourne,1,1130,2100
b'Ramen Ya',AU,Melbourne,2,1130,2100
b'Ramen Ya',AU,Melbourne,3,1130,2100
b'Ramen Ya',AU,Melbourne,4,1130,2100
b'Ramen Ya',AU,Melbourne,5,1130,2100
b'Ramen Ya',AU,Melbourne,6,1130,1700
b'Ramen Yamadaya',US,San Jose,0,1100,1500
b'Ramen Yamadaya',US,San Jose,0,1730,2100
b'Ramen Yamadaya',US,San Jose,1,1100,1500
b'Ramen Yamadaya',US,San Jose,1,1730,2100
b'Ramen Yamadaya',US,San Jose,2,1100,1500
b'Ramen Yamadaya',US,San Jose,2,1730,2100
b'Ramen Yamadaya',US,San Jose,3,1100,1500
b'Ramen Yamadaya',US,San Jose,3,1730,2100
b'Ramen Yamadaya',US,San Jose,4,1100,1500
b'Ramen Yamadaya',US,San Jose,4,1730,2100
b'Ramen Yamadaya',US,San Jose,5,1100,1500
b'Ramen Yamadaya',US,San Jose,5,1730,2100
b'Ramen Yamadaya',US,San Jose,6,1100,1500
b'Ramen Yamadaya',US,San Jose,6,1730,2100
b'Ranch House Family Restaurant',US,Birmingham,0,0600,2100
b'Ranch House Family Restaurant',US,Birmingham,1,0600,2100
b'Ranch House Family Restaurant',US,Birmingham,2,0600,2100
b'Ranch House Family Restaurant',US,Birmingham,3,0600,2100
b'Ranch House Family Restaurant',US,Birmingham,4,0600,2200
b'Ranch House Family Restaurant',US,Birmingham,5,0600,2200
b'Ranch House Family Restaurant',US,Birmingham,6,0600,2100
b'Ranch House Grille',US,Phoenix,0,0600,1400
b'Ranch House Grille',US,Phoenix,1,0600,1400
b'Ranch House Grille',US,Phoenix,2,0600,1400
b'Ranch House Grille',US,Phoenix,3,0600,1400
b'Ranch House Grille',US,Phoenix,4,0600,1400
b'Ranch House Grille',US,Phoenix,5,0600,1400
b'Ranch House Grille',US,Phoenix,6,0600,1400
b'Randall & Aubin',GB,London,0,1200,2300
b'Randall & Aubin',GB,London,1,1200,2300
b'Randall & Aubin',GB,London,2,1200,2300
b'Randall & Aubin',GB,London,3,1200,2300
b'Randall & Aubin',GB,London,4,1200,2300
b'Randall & Aubin',GB,London,5,1200,2300
b'Randall & Aubin',GB,London,6,1200,2200
"b""Ranelli's Deli & Cafe""",US,Birmingham,0,0900,1800
"b""Ranelli's Deli & Cafe""",US,Birmingham,1,0900,1800
"b""Ranelli's Deli & Cafe""",US,Birmingham,2,0900,1800
"b""Ranelli's Deli & Cafe""",US,Birmingham,3,0900,1800
"b""Ranelli's Deli & Cafe""",US,Birmingham,4,0900,1800
b'Range',US,Chicago,0,1600,2100
b'Range',US,Chicago,1,1600,2100
b'Range',US,Chicago,2,1600,2100
b'Range',US,Chicago,3,1600,2100
b'Range',US,Chicago,4,1600,2200
b'Range',US,Chicago,5,0900,2200
b'Range',US,Chicago,6,0900,2100
b'Range',US,Denver,0,0630,2200
b'Range',US,Denver,1,0630,2200
b'Range',US,Denver,2,0630,2200
b'Range',US,Denver,3,0630,2200
b'Range',US,Denver,4,0630,2200
b'Range',US,Denver,5,0700,2200
b'Range',US,Denver,6,0630,2100
"b""Ranjit's Kitchen""",GB,Glasgow,1,1200,2000
"b""Ranjit's Kitchen""",GB,Glasgow,2,1200,2000
"b""Ranjit's Kitchen""",GB,Glasgow,3,1200,2000
"b""Ranjit's Kitchen""",GB,Glasgow,4,1200,2000
"b""Ranjit's Kitchen""",GB,Glasgow,5,1200,2000
"b""Ranjit's Kitchen""",GB,Glasgow,6,1200,2000
b'Rapidito',US,Chicago,1,1630,2100
b'Rapidito',US,Chicago,2,1630,2100
b'Rapidito',US,Chicago,3,1630,2100
b'Rapidito',US,Chicago,4,1600,2300
b'Rapidito',US,Chicago,5,1100,2200
b'Rapidito',US,Chicago,6,1100,2100
b'Rasa',GB,London,0,1200,1500
b'Rasa',GB,London,0,1800,2230
b'Rasa',GB,London,1,1200,1500
b'Rasa',GB,London,1,1800,2230
b'Rasa',GB,London,2,1200,1500
b'Rasa',GB,London,2,1800,2230
b'Rasa',GB,London,3,1200,1500
b'Rasa',GB,London,3,1800,2230
b'Rasa',GB,London,4,1200,1500
b'Rasa',GB,London,4,1800,2230
b'Rasa',GB,London,5,1200,1500
b'Rasa',GB,London,5,1800,2230
b'Raven Lounge & Restaurant',US,Detroit,3,1930,0200
b'Raven Lounge & Restaurant',US,Detroit,4,1930,0200
b'Raven Lounge & Restaurant',US,Detroit,5,1930,0200
b'raw+more',AU,Perth,0,0800,1500
b'raw+more',AU,Perth,1,0800,1500
b'raw+more',AU,Perth,2,0800,1500
b'raw+more',AU,Perth,3,0800,1500
b'raw+more',AU,Perth,4,0800,1500
b'raw+more',AU,Perth,5,0800,1400
b'raw+more',AU,Perth,6,0900,1400
b'Rawlings - Love To Eat',GB,Glasgow,1,0900,1700
b'Rawlings - Love To Eat',GB,Glasgow,2,0900,1700
b'Rawlings - Love To Eat',GB,Glasgow,3,0900,1700
b'Rawlings - Love To Eat',GB,Glasgow,4,0900,1700
b'Rawlings - Love To Eat',GB,Glasgow,5,1000,1700
b'Rawlings - Love To Eat',GB,Glasgow,6,1000,1600
"b""Ray's Boathouse""",US,Seattle,0,1630,2130
"b""Ray's Boathouse""",US,Seattle,1,1630,2130
"b""Ray's Boathouse""",US,Seattle,2,1630,2130
"b""Ray's Boathouse""",US,Seattle,3,1630,2130
"b""Ray's Boathouse""",US,Seattle,4,1630,2130
"b""Ray's Boathouse""",US,Seattle,5,1630,2130
"b""Ray's Boathouse""",US,Seattle,6,1630,2130
b're:public',US,Seattle,0,1130,0200
b're:public',US,Seattle,1,1130,0200
b're:public',US,Seattle,2,1130,0200
b're:public',US,Seattle,3,1130,0200
b're:public',US,Seattle,4,1130,0200
b're:public',US,Seattle,5,1600,0200
b're:public',US,Seattle,6,1100,0200
b'Real Food For You',AU,Melbourne,0,0730,1930
b'Real Food For You',AU,Melbourne,1,0730,1930
b'Real Food For You',AU,Melbourne,2,0730,1930
b'Real Food For You',AU,Melbourne,3,0730,1930
b'Real Food For You',AU,Melbourne,4,0730,1600
b'Real Kabob',US,San Jose,0,1100,2000
b'Real Kabob',US,San Jose,1,1100,2000
b'Real Kabob',US,San Jose,2,1100,2000
b'Real Kabob',US,San Jose,3,1100,2000
b'Real Kabob',US,San Jose,4,1100,2000
b'Real Kabob',US,San Jose,5,1100,2000
b'Reathrey Sekong',US,Phoenix,0,1100,1500
b'Reathrey Sekong',US,Phoenix,0,1700,2100
b'Reathrey Sekong',US,Phoenix,1,1100,1500
b'Reathrey Sekong',US,Phoenix,1,1700,2100
b'Reathrey Sekong',US,Phoenix,2,1100,1500
b'Reathrey Sekong',US,Phoenix,2,1700,2100
b'Reathrey Sekong',US,Phoenix,3,1100,1500
b'Reathrey Sekong',US,Phoenix,3,1700,2100
b'Reathrey Sekong',US,Phoenix,4,1100,1500
b'Reathrey Sekong',US,Phoenix,4,1700,2100
b'Reathrey Sekong',US,Phoenix,5,1100,1500
b'Reathrey Sekong',US,Phoenix,5,1700,2100
b'ReBAR',US,Las Vegas,0,1130,0000
b'ReBAR',US,Las Vegas,1,1130,0000
b'ReBAR',US,Las Vegas,2,1130,0000
b'ReBAR',US,Las Vegas,3,1130,0100
b'ReBAR',US,Las Vegas,4,1130,0200
b'ReBAR',US,Las Vegas,5,1130,0200
b'ReBAR',US,Las Vegas,6,1130,0000
b'Rebel Republic',US,Las Vegas,0,0000,0000
b'Rebel Republic',US,Las Vegas,1,0000,0000
b'Rebel Republic',US,Las Vegas,2,0000,0000
b'Rebel Republic',US,Las Vegas,3,0000,0000
b'Rebel Republic',US,Las Vegas,4,0000,0000
b'Rebel Republic',US,Las Vegas,5,0000,0000
b'Rebel Republic',US,Las Vegas,6,0000,0000
b'Rebel Restaurant',US,Denver,0,1700,2200
b'Rebel Restaurant',US,Denver,1,1700,2200
b'Rebel Restaurant',US,Denver,2,1700,2200
b'Rebel Restaurant',US,Denver,3,1700,0200
b'Rebel Restaurant',US,Denver,4,1500,0200
b'Rebel Restaurant',US,Denver,5,1500,0200
b'Recess',AU,Perth,0,0700,1600
b'Recess',AU,Perth,1,0700,1600
b'Recess',AU,Perth,2,0700,1600
b'Recess',AU,Perth,3,0700,1600
b'Recess',AU,Perth,4,0700,1600
b'Recipe Restaurant',AU,Perth,0,1730,2100
b'Recipe Restaurant',AU,Perth,1,1130,1400
b'Recipe Restaurant',AU,Perth,1,1730,2100
b'Recipe Restaurant',AU,Perth,2,1130,1400
b'Recipe Restaurant',AU,Perth,2,1730,2100
b'Recipe Restaurant',AU,Perth,3,1130,1400
b'Recipe Restaurant',AU,Perth,3,1730,2100
b'Recipe Restaurant',AU,Perth,4,1130,1400
b'Recipe Restaurant',AU,Perth,4,1730,2100
b'Recipe Restaurant',AU,Perth,5,0830,1100
b'Recipe Restaurant',AU,Perth,5,1130,1400
b'Recipe Restaurant',AU,Perth,5,1730,2100
b'Recipe Restaurant',AU,Perth,6,0830,1100
b'Recipe Restaurant',AU,Perth,6,1130,1400
b'Recipe Restaurant',AU,Perth,6,1730,2100
b'Red Bowl',US,Birmingham,0,1000,2200
b'Red Bowl',US,Birmingham,1,1000,2200
b'Red Bowl',US,Birmingham,2,1000,2200
b'Red Bowl',US,Birmingham,3,1000,2200
b'Red Bowl',US,Birmingham,4,1000,2200
b'Red Bowl',US,Birmingham,5,1000,2200
b'Red Bowl',US,Birmingham,6,1000,2200
b'Red Cow',US,Seattle,0,1700,2200
b'Red Cow',US,Seattle,1,1700,2200
b'Red Cow',US,Seattle,2,1700,2200
b'Red Cow',US,Seattle,3,1700,2200
b'Red Cow',US,Seattle,4,1700,2300
b'Red Cow',US,Seattle,5,1700,2300
b'Red Cow',US,Seattle,6,1700,2200
b'Red Derby',US,Washington,0,1700,0200
b'Red Derby',US,Washington,1,1700,0200
b'Red Derby',US,Washington,2,1700,0200
b'Red Derby',US,Washington,3,1700,0200
b'Red Derby',US,Washington,4,1700,0300
b'Red Derby',US,Washington,5,1100,0300
b'Red Derby',US,Washington,6,1100,0200
b'Red Door Cafe',US,San Francisco,4,1100,1300
b'Red Door Cafe',US,San Francisco,5,1000,1400
b'Red Door Cafe',US,San Francisco,6,1000,1400
b'Red Hill Station',US,San Francisco,0,1100,2200
b'Red Hill Station',US,San Francisco,1,1100,2200
b'Red Hill Station',US,San Francisco,2,1100,2200
b'Red Hill Station',US,San Francisco,3,1100,2200
b'Red Hill Station',US,San Francisco,4,1100,2200
b'Red Hill Station',US,San Francisco,5,1100,2200
b'Red Hill Station',US,San Francisco,6,1100,2200
b'Red Hook',AU,Brisbane,0,0700,0000
b'Red Hook',AU,Brisbane,1,0700,0000
b'Red Hook',AU,Brisbane,2,0700,0000
b'Red Hook',AU,Brisbane,3,0700,0000
b'Red Hook',AU,Brisbane,4,0700,0000
b'Red Hook',AU,Brisbane,5,1600,0000
b'Red Hook Lobster Pound',US,Brooklyn,1,1200,2000
b'Red Hook Lobster Pound',US,Brooklyn,2,1200,2000
b'Red Hook Lobster Pound',US,Brooklyn,3,1200,2000
b'Red Hook Lobster Pound',US,Brooklyn,4,1200,2200
b'Red Hook Lobster Pound',US,Brooklyn,5,1200,2200
b'Red Hook Lobster Pound',US,Brooklyn,6,1200,2000
b'Red Hot World Buffet',GB,Liverpool,0,1200,2230
b'Red Hot World Buffet',GB,Liverpool,1,1200,2230
b'Red Hot World Buffet',GB,Liverpool,2,1200,2230
b'Red Hot World Buffet',GB,Liverpool,3,1200,2230
b'Red Hot World Buffet',GB,Liverpool,4,1200,2300
b'Red Hot World Buffet',GB,Liverpool,5,1200,2300
b'Red Hot World Buffet',GB,Liverpool,6,1200,2200
b'Red Lantern',US,Boston,0,1630,0000
b'Red Lantern',US,Boston,1,1630,0000
b'Red Lantern',US,Boston,2,1630,0000
b'Red Lantern',US,Boston,3,1630,0100
b'Red Lantern',US,Boston,4,1630,0200
b'Red Lantern',US,Boston,5,1630,0200
b'Red Lantern',US,Boston,6,1630,0000
b'Red Lantern',US,Seattle,0,1100,1430
b'Red Lantern',US,Seattle,0,1700,2130
b'Red Lantern',US,Seattle,1,1100,1430
b'Red Lantern',US,Seattle,1,1700,2130
b'Red Lantern',US,Seattle,2,1100,1430
b'Red Lantern',US,Seattle,2,1700,2130
b'Red Lantern',US,Seattle,3,1100,1430
b'Red Lantern',US,Seattle,3,1700,2130
b'Red Lantern',US,Seattle,4,1100,1430
b'Red Lantern',US,Seattle,4,1700,2130
b'Red Lantern',US,Seattle,5,1200,1500
b'Red Lantern',US,Seattle,5,1700,2130
b'Red Mill Burgers',US,Seattle,1,1100,2100
b'Red Mill Burgers',US,Seattle,2,1100,2100
b'Red Mill Burgers',US,Seattle,3,1100,2100
b'Red Mill Burgers',US,Seattle,4,1100,2100
b'Red Mill Burgers',US,Seattle,5,1100,2100
b'Red Mill Burgers',US,Seattle,6,1200,2000
b'Red Mill Totem House',US,Seattle,1,1100,2100
b'Red Mill Totem House',US,Seattle,2,1100,2100
b'Red Mill Totem House',US,Seattle,3,1100,2100
b'Red Mill Totem House',US,Seattle,4,1100,2100
b'Red Mill Totem House',US,Seattle,5,1100,2100
b'Red Mill Totem House',US,Seattle,6,1200,2000
b'Red Onion',GB,Glasgow,0,1100,2200
b'Red Onion',GB,Glasgow,1,1100,2200
b'Red Onion',GB,Glasgow,2,1100,2200
b'Red Onion',GB,Glasgow,3,1100,2200
b'Red Onion',GB,Glasgow,4,1100,2200
b'Red Onion',GB,Glasgow,5,1100,2200
b'Red Onion',GB,Glasgow,6,1100,2200
b'Red Ox Bar & Grill',US,Houston,2,1100,1400
b'Red Ox Bar & Grill',US,Houston,2,1700,2200
b'Red Ox Bar & Grill',US,Houston,3,1100,1400
b'Red Ox Bar & Grill',US,Houston,3,1700,2100
b'Red Ox Bar & Grill',US,Houston,4,1100,1400
b'Red Ox Bar & Grill',US,Houston,4,1700,2200
b'Red Ox Bar & Grill',US,Houston,5,1700,2100
b'Red Pepper',AU,Melbourne,0,1130,2330
b'Red Pepper',AU,Melbourne,1,1130,2330
b'Red Pepper',AU,Melbourne,2,1130,2330
b'Red Pepper',AU,Melbourne,3,1130,2330
b'Red Pepper',AU,Melbourne,4,1130,0000
b'Red Pepper',AU,Melbourne,5,1130,0000
b'Red Pepper',AU,Melbourne,6,1130,2330
b'Red Rocks Cafe Bar & Bakery',US,Charlotte,0,1100,2200
b'Red Rocks Cafe Bar & Bakery',US,Charlotte,1,1100,2200
b'Red Rocks Cafe Bar & Bakery',US,Charlotte,2,1100,2200
b'Red Rocks Cafe Bar & Bakery',US,Charlotte,3,1100,2200
b'Red Rocks Cafe Bar & Bakery',US,Charlotte,4,1100,2300
b'Red Rocks Cafe Bar & Bakery',US,Charlotte,5,1100,2300
b'Red Rocks Cafe Bar & Bakery',US,Charlotte,6,1030,2200
b'Red Rose Coffee Lounge',AU,Sydney,0,0700,1700
b'Red Rose Coffee Lounge',AU,Sydney,1,0700,1700
b'Red Rose Coffee Lounge',AU,Sydney,2,0700,1700
b'Red Rose Coffee Lounge',AU,Sydney,3,0700,1700
b'Red Rose Coffee Lounge',AU,Sydney,4,0700,1600
b'Red Sea Restaurant & Bar',US,Charlotte,1,1100,1500
b'Red Sea Restaurant & Bar',US,Charlotte,1,1700,0200
b'Red Sea Restaurant & Bar',US,Charlotte,2,1100,1500
b'Red Sea Restaurant & Bar',US,Charlotte,2,1700,0200
b'Red Sea Restaurant & Bar',US,Charlotte,3,1100,1500
b'Red Sea Restaurant & Bar',US,Charlotte,3,1700,0200
b'Red Sea Restaurant & Bar',US,Charlotte,4,1100,1500
b'Red Sea Restaurant & Bar',US,Charlotte,4,1700,0200
b'Red Sea Restaurant & Bar',US,Charlotte,5,1700,0200
b'Red Sea Restaurant & Bar',US,Charlotte,6,1700,2200
b'Red Silks',AU,Melbourne,0,1100,2200
b'Red Silks',AU,Melbourne,1,1100,2200
b'Red Silks',AU,Melbourne,2,1100,2200
b'Red Silks',AU,Melbourne,3,1100,2200
b'Red Silks',AU,Melbourne,4,1100,2300
b'Red Silks',AU,Melbourne,5,1100,2300
b'Red Silks',AU,Melbourne,6,1100,2100
b'Red Smoke Barbecue',US,Detroit,0,1100,2300
b'Red Smoke Barbecue',US,Detroit,1,1100,2300
b'Red Smoke Barbecue',US,Detroit,2,1100,2300
b'Red Smoke Barbecue',US,Detroit,3,1100,2300
b'Red Smoke Barbecue',US,Detroit,4,1100,0000
b'Red Smoke Barbecue',US,Detroit,5,1100,0000
b'Red Smoke Barbecue',US,Detroit,6,1100,2300
b'Red Spice QV',AU,Melbourne,0,1200,1500
b'Red Spice QV',AU,Melbourne,0,1700,2200
b'Red Spice QV',AU,Melbourne,1,1200,1500
b'Red Spice QV',AU,Melbourne,1,1700,2200
b'Red Spice QV',AU,Melbourne,2,1200,1500
b'Red Spice QV',AU,Melbourne,2,1700,2200
b'Red Spice QV',AU,Melbourne,3,1200,1500
b'Red Spice QV',AU,Melbourne,3,1700,2200
b'Red Spice QV',AU,Melbourne,4,1200,1500
b'Red Spice QV',AU,Melbourne,4,1700,2200
b'Red Spice QV',AU,Melbourne,5,1200,1500
b'Red Spice QV',AU,Melbourne,5,1800,2200
b'Red Spice QV',AU,Melbourne,6,1200,1500
b'Red Spice QV',AU,Melbourne,6,1800,2200
b'Red Spice Road',AU,Melbourne,0,1200,1500
b'Red Spice Road',AU,Melbourne,0,1700,2200
b'Red Spice Road',AU,Melbourne,1,1200,1500
b'Red Spice Road',AU,Melbourne,1,1700,2200
b'Red Spice Road',AU,Melbourne,2,1200,1500
b'Red Spice Road',AU,Melbourne,2,1700,2200
b'Red Spice Road',AU,Melbourne,3,1200,1500
b'Red Spice Road',AU,Melbourne,3,1700,2200
b'Red Spice Road',AU,Melbourne,4,1200,1500
b'Red Spice Road',AU,Melbourne,4,1700,2200
b'Red Spice Road',AU,Melbourne,5,1200,1500
b'Red Spice Road',AU,Melbourne,5,1800,2200
b'Red Spice Road',AU,Melbourne,6,1200,1500
b'Red Spice Road',AU,Melbourne,6,1800,2200
b'Red Toque Cafe',US,Washington,0,1100,2200
b'Red Toque Cafe',US,Washington,1,1100,2200
b'Red Toque Cafe',US,Washington,2,1100,2200
b'Red Toque Cafe',US,Washington,3,1100,2200
b'Red Toque Cafe',US,Washington,4,1100,2200
b'Red Toque Cafe',US,Washington,5,1200,2200
b'Red Toque Cafe',US,Washington,6,1200,2200
"b'Red, White and Basil'",US,Washington,0,1700,2200
"b'Red, White and Basil'",US,Washington,1,1700,2200
"b'Red, White and Basil'",US,Washington,2,1700,2200
"b'Red, White and Basil'",US,Washington,3,1700,2200
"b'Red, White and Basil'",US,Washington,4,1700,2200
"b'Red, White and Basil'",US,Washington,5,1200,2200
"b'Red, White and Basil'",US,Washington,6,1200,2200
b'Redoak Boutique Beer Cafe',AU,Sydney,0,1200,0000
b'Redoak Boutique Beer Cafe',AU,Sydney,1,1200,0000
b'Redoak Boutique Beer Cafe',AU,Sydney,2,1200,0000
b'Redoak Boutique Beer Cafe',AU,Sydney,3,1200,0100
b'Redoak Boutique Beer Cafe',AU,Sydney,4,1200,0100
b'Redoak Boutique Beer Cafe',AU,Sydney,5,1200,0100
"b""Red's Best Seafood at the Boston Public Market""",US,Boston,0,0800,2000
"b""Red's Best Seafood at the Boston Public Market""",US,Boston,1,0800,2000
"b""Red's Best Seafood at the Boston Public Market""",US,Boston,2,0800,2000
"b""Red's Best Seafood at the Boston Public Market""",US,Boston,3,0800,2000
"b""Red's Best Seafood at the Boston Public Market""",US,Boston,4,0800,2000
"b""Red's Best Seafood at the Boston Public Market""",US,Boston,5,0800,2000
"b""Red's Best Seafood at the Boston Public Market""",US,Boston,6,1000,2000
"b""Red's Snow Wagon & More""",US,Houston,1,1100,1930
"b""Red's Snow Wagon & More""",US,Houston,2,1100,1930
"b""Red's Snow Wagon & More""",US,Houston,3,1100,1930
"b""Red's Snow Wagon & More""",US,Houston,4,1100,1930
"b""Red's Snow Wagon & More""",US,Houston,5,1100,1930
b'Reef',US,Houston,0,1100,2200
b'Reef',US,Houston,1,1100,2200
b'Reef',US,Houston,2,1100,2200
b'Reef',US,Houston,3,1100,2200
b'Reef',US,Houston,4,1100,2300
b'Reef',US,Houston,5,1700,2300
"b""Reem's""",US,San Francisco,3,0900,2100
"b""Reem's""",US,San Francisco,4,0900,2100
"b""Reem's""",US,San Francisco,5,0800,1400
b'Regal Bakery & Cafe',US,Denver,0,0700,1800
b'Regal Bakery & Cafe',US,Denver,1,0700,1800
b'Regal Bakery & Cafe',US,Denver,2,0700,1800
b'Regal Bakery & Cafe',US,Denver,3,0700,1800
b'Regal Bakery & Cafe',US,Denver,4,0700,1800
b'Regal Bakery & Cafe',US,Denver,5,0800,1400
b'Regal Bakery & Cafe',US,Denver,6,0800,1400
b'Regency Chinese Cuisine',AU,Melbourne,0,1130,2200
b'Regency Chinese Cuisine',AU,Melbourne,1,1130,2200
b'Regency Chinese Cuisine',AU,Melbourne,2,1130,2200
